TCCIS_ID,DBUID,CC2020_m2,IMP2020_m2,PPA_Total_,PPA_Veg_20,PPA_Imp_20,CC2014_m2,IMP2014_m2,PPA_Total1,PPA_Veg_21,PPA_Imp_21,CC2020_per,Imp2020_pe,PPA_Tota_1,PPA_Veg_22,PPA_Imp_22,CC2014_per,Imp2014_pe,PPA_Tota_2,PPA_Veg_23,PPA_Imp_23,CC_per_cha,Imp_per_ch,PPA_Tota_3,PPA_Veg_pe,PPA_Imp_pe,created_us,created_da,last_edite,last_edi_1,GlobalID,field_1,site,latitude,longitude,category,mean_herb_scaled,mean_woody_scaled,mean_herb,mean_woody,field_1_2,area,perimeter
13250,59153812006,30457,12158.5,8573,6665,1908,26580,17016.4,8609,6359,2250,62.14572834,24.8087086,17.49270542,13.59954294,3.89316248,54.23051027,34.718136,17.56472773,12.97410891,4.59061882,7.91521806,-9.9094274,-0.0720223,0.62543403,-0.69745634,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,98a20ccf-8e5b-4ba2-b2cb-65428f7a87af,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,49009.06196,926.0704189
2405,59150571003,9343,12228.6,3357,1295,2062,6287,14792.4,3627,1827,1800,40.92601516,53.56607823,14.70498051,5.6726094,9.03237111,27.53350267,64.78234212,15.88420776,8.00122624,7.88298152,13.39251248,-11.21626389,-1.17922725,-2.32861684,1.14938959,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,a1410f9a-953e-48b6-b042-2edbf78811f3,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,9799.210106,524.3516151
2413,59150572002,4591,3798.5,1662,1152,510,3677,4386.8,1971,1696,275,48.13882772,39.82908671,17.42686379,12.07927021,5.34759358,38.56318825,46.00734137,20.67121133,17.78710016,2.88411117,9.57563947,-6.17825466,-3.24434753,-5.70782995,2.46348241,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,db8e50d1-6e3d-444f-bbea-c326b0d80b76,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,9534.906294,419.550989
2799,59150662004,15907,4833.5,3491,2316,1175,11665,9716.5,3454,1779,1675,69.10078193,20.99695917,15.16507385,10.06081668,5.10425717,50.68653863,42.21995307,15.00825584,7.73007734,7.2781785,18.4142433,-21.22299391,0.156818,2.33073934,-2.17392133,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,8e6f8083-963e-4990-98af-a9c4a697de0d,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,16025.1519,558.3474727
2800,59150662005,14016,5071.4,3962,2734,1228,11620,7829.4,3372,2622,750,64.40880474,23.30499517,18.20688387,12.56376086,5.64312302,53.39092079,35.97408565,15.49347546,12.04741775,3.44605771,11.01788396,-12.66909047,2.71340841,0.5163431,2.19706531,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,4b784890-7e59-4345-a695-9e6c2a61d9ac,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,24.17693716,26.82097617
2801,59150662006,15400,4044.1,4062,2502,1560,11250,8763,3496,2121,1375,70.63896152,18.55006651,18.63217284,11.47653777,7.15563506,51.59840389,40.19171674,16.03449067,9.72801908,6.30647159,19.04055763,-21.64165023,2.59768217,1.74851869,0.84916348,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,230e934a-8e92-43e1-8070-c41de3f8a33e,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,7233.907274,414.6204411
2811,59150663001,18630,6124.6,4950,3174,1776,14660,9870.2,4322,3672,650,67.01679917,22.03172776,17.80639591,11.41767689,6.38871902,52.72622644,35.49920875,15.54452597,13.20673284,2.33779312,14.29057272,-13.46748099,2.26186995,-1.78905595,4.0509259,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,fd5c1961-ea2b-4b9b-bc33-d3e257ff5734,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,27808.72393,745.2549507
2812,59150663002,16716,1450,1949,1254,695,11628,6593.3,1882,1182,700,86.2716763,7.48348472,10.05883567,6.47192403,3.58691164,60.02787672,34.03696247,9.71555418,6.10190491,3.61364927,26.24379958,-26.55347775,0.34328149,0.37001912,-0.02673763,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,6d568e1e-a58c-4c8e-9dc4-3f68d18bdd92,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,17443.9823,527.0899848
2813,59150663003,17710,4175.7,3402,2870,532,14176,7638.6,3953,3003,950,71.93923146,16.96197904,13.81915671,11.65813632,2.16102039,57.60494128,31.03986346,16.0632289,12.20285261,3.86037629,14.33429018,-14.07788442,-2.24407219,-0.54471629,-1.69935589,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,82e6d709-0419-497f-8783-21b08ddbaee5,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,19645.94731,593.5354973
2815,59150663005,16924,8302.6,6116,5336,780,12417,14041.4,6187,4687,1500,55.78482431,27.36699848,20.1595359,17.58850287,2.57103303,40.92212372,46.27558251,20.39020532,15.44672577,4.94347955,14.86270059,-18.90858402,-0.23066942,2.1417771,-2.37244652,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,1a654ad5-bfb2-46b3-ad1d-1dfbdc2f2fa1,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,3735.524627,279.884582
2816,59150663006,11916,13893.2,7446,4341,3105,9105,17252.1,7328,4128,3200,39.80092855,46.40502355,24.87057016,14.49948228,10.37108788,30.40269801,57.60685188,24.46907974,13.78389208,10.68518766,9.39823054,-11.20182833,0.40149042,0.7155902,-0.31409978,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,3e48af8a-d8ed-432b-8292-4b4e1baefb15,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,7577.57555,365.6508484
2817,59150663007,11336,4059.2,2004,1848,156,9682,6692.7,1677,902,775,65.89931403,23.59725613,11.64980816,10.74293687,0.90687129,56.27760986,38.90199953,9.74773309,5.24296675,4.50476633,9.62170418,-15.3047434,1.90207508,5.49997012,-3.59789504,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,c335ea69-c8ed-42dd-b1a9-3fbbe91dc39d,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,17206.75655,528.5709191
2818,59150663008,11185,4638.6,4004,3383,621,11123,6123,2244,2019,225,58.59088528,24.29858565,20.97433211,17.72132006,3.25301205,58.22950476,32.05423516,11.747461,10.56957387,1.17788713,0.36138052,-7.75564951,9.22687111,7.1517462,2.07512492,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,fcc89c40-8a65-4c1a-b564-e40612ddd4c1,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,19155.21817,560.7927459
2819,59150663009,6678,15230.9,6538,3267,3271,7936,14082.9,5849,3549,2300,26.72268908,60.94797919,26.16246499,13.07322929,13.08923569,31.77323137,56.38347279,23.41754414,14.20907235,9.20847179,-5.0505423,4.5645064,2.74492085,-1.13584305,3.8807639,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,6be2b1da-1fe8-40fc-aa60-0dde49f24d03,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,5901.751149,327.3451686
2820,59150663010,9117,10978.9,5887,2932,2955,8455,11340.9,6569,3844,2725,39.79658649,47.92396002,25.6973242,12.79846349,12.89886071,36.91817309,49.51925596,28.68308445,16.7845603,11.89852415,2.87841341,-1.59529594,-2.98576025,-3.98609681,1.00033656,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,3cd6871a-5bcd-4eea-b4e6-f10ca66f359a,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,993.314962,169.9671286
2825,59150664009,15160,6411.7,4053,2606,1447,10744,10171.4,4432,3432,1000,62.90978504,26.60677235,16.81882314,10.81417545,6.00464769,44.56981664,42.1944744,18.3854642,14.23711939,4.14834481,18.3399684,-15.58770206,-1.56664106,-3.42294394,1.85630288,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,941de7e1-0c1d-49ba-894a-a07a35544b3f,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,20839.89988,614.7021894
2826,59150664010,11407,9020.8,6152,4294,1858,9920,11002.7,6013,3988,2025,46.45868122,36.74011322,25.0560013,17.48869792,7.56730338,40.40733198,44.81751527,24.49287169,16.24439919,8.24847251,6.05134924,-8.07740205,0.56312961,1.24429873,-0.68116912,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,0112a9e0-4c4e-4f76-81f4-4f7e495691bf,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,22295.45224,603.530685
2827,59150664011,2673,2361,381,221,160,2767,1898.9,475,450,25,50.91428571,44.97142857,7.25714286,4.20952381,3.04761905,52.77512874,36.21781423,9.05969865,8.5828724,0.47682624,-1.86084303,8.75361434,-1.80255579,-4.37334859,2.5707928,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,f97c4f93-ea78-4643-97c7-cd2fb7ee9e1c,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,3014.485775,284.8296053
2828,59150664012,426,10955,6634,0,6634,2031,4353.4,7696,6691,1005,3.74308057,96.25691943,58.29013268,0,58.29013268,17.84553203,38.25147175,67.62147439,58.7909674,8.83050699,-14.10245145,58.00544768,-9.33134171,-58.7909674,49.45962569,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,6b85e5e0-db2f-41a6-93e9-478bb608fb23,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,10645.17705,1283.642761
2829,59150664013,3366,2948.6,1986,1255,731,2300,3337.3,2189,1989,200,44.65967892,39.12166645,26.35000663,16.65118748,9.69881916,30.50397878,44.26127321,29.03183024,26.37931034,2.65251989,14.15570014,-5.13960676,-2.6818236,-9.72812287,7.04629926,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,aacd5a88-17bc-418a-85ca-8800a0533053,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,7538.404709,365.9597567
2830,59150664014,1410,761,40,20,20,827,848.9,605,580,25,64.35417618,34.73299863,1.82565039,0.91282519,0.91282519,37.74532177,38.74486536,27.61296212,26.47193063,1.14103149,26.6088544,-4.01186673,-25.78731173,-25.55910543,-0.2282063,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,576d697a-9575-4a67-8611-a45fe145faec,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,2191.725856,231.8187571
2831,59150664015,14904,6663.4,4487,2862,1625,10755,10655.9,4528,2878,1650,61.21996303,27.37071267,18.4308893,11.75600739,6.67488191,44.1756346,43.76858622,18.59853775,11.82124374,6.77729401,17.04432843,-16.39787354,-0.16764845,-0.06523634,-0.10241211,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,d42d855d-f8fa-449c-bd43-557db6eb1aaa,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,24338.07113,652.1553514
2832,59150664016,11053,4088.6,2687,1311,1376,7795,6772.9,2847,1722,1125,67.33885707,24.90922383,16.3701718,7.9870842,8.38308761,47.5304878,41.29817073,17.3597561,10.5,6.8597561,19.80836927,-16.3889469,-0.98958429,-2.5129158,1.52333151,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,42c75f19-762a-4f56-b078-30c7d535456c,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,16345.84314,548.2564466
2839,59150665001,741,3057,1586,240,1346,975,2086,1724,1299,425,18.38253535,75.83726123,39.34507566,5.9538576,33.39121806,24.16955875,51.71046108,42.73673773,32.20128904,10.53544869,-5.7870234,24.12680014,-3.39166207,-26.24743144,22.85576937,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,bafc53f6-d633-45d6-b838-9859a94742da,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,4034.394897,369.2285999
2840,59150665002,12173,8728.5,3921,2575,1346,10653,10888.8,3228,1853,1375,52.01692163,37.29809418,16.75497821,11.00333305,5.75164516,45.51980515,46.52736829,13.79310345,7.91778832,5.87531513,6.49711648,-9.22927411,2.96187476,3.08554473,-0.12366997,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,5b4a465c-9e43-4ef2-8c10-91789c488618,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,23396.8087,659.8634896
2841,59150665003,11390,8519.6,3493,2421,1072,8704,11515.1,3196,2471,725,51.09685523,38.21990938,15.67000135,10.86088556,4.80911579,39.04714907,51.65806828,14.33762505,11.08519133,3.25243372,12.04970616,-13.4381589,1.3323763,-0.22430577,1.55668207,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,92157638-d954-40ec-ae4a-d77c6395852a,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,22288.40338,653.5315326
2842,59150665004,9954,10358.6,4103,1479,2624,9137,9881.8,4488,3038,1450,45.7676215,47.62793692,18.86523518,6.80031266,12.06492253,42.00726403,45.43147441,20.63353409,13.96717392,6.66636017,3.76035747,2.1964625,-1.76829891,-7.16686126,5.39856236,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,820284a5-48eb-47cd-969e-377ee6eeacd4,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,21756.10526,667.0325504
2843,59150665005,17869,10038.6,7760,4894,2866,12720,14043.3,8156,6156,2000,54.82633775,30.80081001,23.80952381,15.01595484,8.79356897,39.02439024,43.08421537,25.02224268,18.88633226,6.13591042,15.80194751,-12.28340536,-1.21271887,-3.87037742,2.65765856,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,2e463a23-e10d-4f3f-ac87-148d97452d81,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,9414.053033,520.6702689
2844,59150665006,3320,4943.3,1959,866,1093,2863,5808.7,1054,629,425,36.48351648,54.32197802,21.52747253,9.51648352,12.01098901,31.47191382,63.85291854,11.58623722,6.91436737,4.67186985,5.01160267,-9.53094052,9.94123531,2.60211614,7.33911916,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,95e6cbc8-8636-48e3-831d-8d95067df785,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,8779.422605,372.3128386
2845,59150665007,8002,2568.3,2131,1714,417,5774,6279.5,1029,304,725,65.48817416,21.01890498,17.44005238,14.02733448,3.4127179,47.18862373,51.31987578,8.40961098,2.48447205,5.92513893,18.29955042,-30.30097079,9.03044139,11.54286243,-2.51242104,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,cdb9ebdb-2ea1-4661-a036-f3b3a71f37e2,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,1332.245437,198.7466313
2846,59150665008,5859,1538.2,1097,777,320,5029,1899.3,1113,1063,50,72.27979275,18.97606711,13.53318529,9.58549223,3.94769307,62.05577493,23.43657453,13.73395854,13.11697927,0.61697927,10.22401782,-4.46050742,-0.20077324,-3.53148704,3.3307138,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,ab93a426-9af0-4ac1-9748-368bdfceaf80,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,5067.227379,299.7945044
2847,59150665009,5860,4038,1483,895,588,4661,4742.7,2092,1442,650,54.48121978,37.54183711,13.7876534,8.32093715,5.46671625,43.35410659,44.1140359,19.45865501,13.41270579,6.04594921,11.12711319,-6.57219879,-5.67100161,-5.09176864,-0.57923296,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,d2a33b85-e7a5-4eac-b90b-ba7df89cb386,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,10765.62695,411.7948118
2848,59150665010,3624,8673,1866,684,1182,3990,8592,740,290,450,27.92848335,66.83877928,14.38039457,5.27127004,9.10912454,30.73723134,66.18904553,5.7006394,2.23403436,3.46660504,-2.80874798,0.64973376,8.67975518,3.03723568,5.6425195,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,66eacd49-21f7-485c-96ee-31be2f0630a2,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,12967.11094,458.989436
2849,59150665011,4045,8262.5,3138,981,2157,3731,9347.5,1559,309,1250,30.51448401,62.33026554,23.67229934,7.40042245,16.27187689,28.1606159,70.55249453,11.76692581,2.33225149,9.43467432,2.35386811,-8.22222899,11.90537353,5.06817096,6.83720257,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,3e22f3a7-9225-448e-aaeb-659402ebaf91,9,quilchena,49.242885,-123.148097,comparison,-0.518926129,-0.420931885,4.545016189,1.041897219,9,9302.831658,395.4259255
1287,59150313006,4646,18889.9,6568,1959,4609,2594,18200.5,7900,4725,3175,18.32669323,74.51343142,25.9082482,7.72750582,18.18074238,10.23718379,71.82801216,31.17723667,18.64714472,12.53009195,8.08950944,2.68541927,-5.26898848,-10.9196389,5.65065042,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,8c62f87b-e50a-4766-aaaf-298d3a277343,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,16375.77729,691.5000147
1288,59150313010,48411,61959.8,56454,39432,17022,39409,74291.25,51020,36070,14950,33.13847228,42.41294571,38.64409564,26.99213482,11.65196082,26.94650904,50.79778323,34.88570862,24.6634165,10.22229212,6.19196324,-8.38483752,3.75838702,2.32871832,1.4296687,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,76279aeb-e872-43dd-a196-a855932923a7,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,5447.406243,359.1997601
1378,59150328001,3249,11590,4674,753,3921,2391,11325,3665,2065,1600,20.88717454,74.50980392,30.04821601,4.84088717,25.20732883,15.37719467,72.83426587,23.57064763,13.28059682,10.29005081,5.50997987,1.67553805,6.47756838,-8.43970965,14.91727803,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,4826b947-fecd-418a-b718-d285d1754f4d,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,1555.646678,188.7156946
1380,59150328012,28398,163795.2,76297,7267,69030,31199,156094.5,72695,12145,60550,14.2810446,82.37082036,38.3689295,3.65449507,34.71443443,15.68506201,78.47533294,36.54686314,6.10580718,30.44105596,-1.40401741,3.89548742,1.82206636,-2.4513121,4.27337847,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,02f8753e-24e8-4cee-8bad-d61195dd100c,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,76749.94134,1308.702111
1381,59150329003,1407,18618,6003,965,5038,1255,16437.1,5019,3344,1675,6.72626446,89.00468496,28.69777225,4.61325174,24.08452051,6.0105364,78.7217433,24.03735632,16.01532567,8.02203065,0.71572806,10.28294167,4.66041593,-11.40207393,16.06248986,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,e2d13c36-30d3-4240-9057-9b210f72531c,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,20901.94932,609.7993621
1382,59150329005,2059,16108.5,5427,470,4957,2504,15641.75,4592,365,4227,11.06870229,86.59552736,29.17428234,2.52661004,26.64767229,13.45657782,84.05927558,24.67755804,1.96152193,22.71603611,-2.38787553,2.53625178,4.4967243,0.56508812,3.93163618,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,72da70e4-57c4-4962-85c9-56f1a2e9e596,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,18625.46183,593.4466034
1383,59150329014,2777,17192.6,6368,1271,5097,2181,16156,6860,3285,3575,13.10338319,81.12395602,30.04765725,5.99726325,24.050394,10.24232178,75.87113741,32.2156476,15.42688081,16.78876679,2.86106141,5.25281861,-2.16799035,-9.42961756,7.26162721,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,69d8c867-fe5b-490e-b16f-1dc3c51728ea,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,21224.50734,604.1817877
1384,59150329015,2387,16480.6,4537,746,3791,2475,15852.75,3703,1733,1970,12.18292247,84.11473485,23.15622927,3.80748226,19.348747,12.61017985,80.7701126,18.86686707,8.82967341,10.03719366,-0.42725738,3.34462225,4.28936219,-5.02219115,9.31155334,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,8865ea1e-646c-4a93-b2d4-d777dab05575,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19629.85321,594.7814036
1385,59150329017,1358,39666.1,10134,402,9732,1475,37900,8050,2250,5800,3.27892602,95.77482133,24.46880433,0.97063937,23.49816496,3.56667876,91.6455084,19.46560271,5.44069641,14.0249063,-0.28775274,4.12931292,5.00320162,-4.47005704,9.47325866,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,95b760da-b28b-449c-9c79-06daf4d5ca82,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,16577.63626,515.1701194
1386,59150329018,50898,70080.1,85090,64208,20882,48020,65663.9,90061,70958,19103,28.42828418,39.14214701,47.52569258,35.86237712,11.66331546,26.80824457,36.65834841,50.27857797,39.61389875,10.66467922,1.62003961,2.4837986,-2.75288539,-3.75152163,0.99863624,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,303a04a4-0f1d-4b19-8ca4-44dc1b7055db,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,179055.442,2384.208899
1387,59150330003,2248,15992,5841,135,5706,2600,14489.5,3975,1525,2450,12.24000871,87.07394098,31.80333224,0.7350539,31.06827834,14.14427157,78.82439343,21.62441519,8.29615929,13.3282559,-1.90426286,8.24954755,10.17891706,-7.56110538,17.74002244,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,6800c107-0787-4551-a434-40b858881b47,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,16630.57536,549.7870109
1388,59150330004,1817,16274.1,5298,351,4947,2075,14864.3,4025,1525,2500,9.86909999,88.3933518,28.77627505,1.90646896,26.86980609,11.33508139,81.19906042,21.98732656,8.33060199,13.65672457,-1.4659814,7.19429138,6.78894849,-6.42413303,13.21308152,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,e93e6f96-c88b-4e64-ab66-9f8ebf343e0c,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,18376.12887,582.6031967
1389,59150330005,2653,16124.1,3696,1057,2639,2735,14682.7,4110,2460,1650,13.4172862,81.54604764,18.69215597,5.34567339,13.34648258,13.84319482,74.3164448,20.80275345,12.45128309,8.35147036,-0.42590862,7.22960284,-2.11059748,-7.1056097,4.99501221,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,e2775a62-3f7f-4d7d-a0a7-0ba1193361a5,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19754.81709,596.9917349
1390,59150330006,1548,19001,5807,1135,4672,2130,17778.5,4775,1975,2800,7.1547421,87.82122389,26.83952671,5.24588649,21.59364023,9.82653626,82.019284,22.02897214,9.11145968,12.91751246,-2.67179416,5.80193989,4.81055458,-3.86557319,8.67612777,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,799e48e1-77c5-4fdf-a27e-869679d875c8,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19795.32577,621.6406837
1391,59150331001,1099,17471.3,6271,1293,4978,1125,16601,6095,2320,3775,5.56061526,88.39961546,31.729407,6.54219794,25.18720907,5.6895767,83.95792242,30.82486219,11.7331715,19.09169069,-0.12896144,4.44169304,0.90454482,-5.19097356,6.09551838,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,5221d5f1-8379-49ec-9cce-8699f549ec52,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,6448.010836,331.9767786
1392,59150331002,1241,17059.1,5776,591,5185,1630,16782.5,4675,475,4200,6.57309322,90.35540254,30.59322034,3.13029661,27.46292373,8.69750814,89.5496505,24.94530708,2.53454992,22.41075716,-2.12441492,0.80575204,5.64791326,0.59574669,5.05216657,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,fdae4d2d-e9ac-4acc-9275-8a889171cd66,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,8179.95898,362.7351777
1393,59150331003,1155,17343,5555,597,4958,900,17772,4075,450,3625,6.05472845,90.91528622,29.12036066,3.12958692,25.99077375,4.69826686,92.77510963,21.27270829,2.34913343,18.92357486,1.35646159,-1.8598234,7.84765237,0.78045348,7.06719889,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,dc2ed5fb-630b-47d5-ac1b-f0be4f6ba26e,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,7811.32432,360.574489
1394,59150331004,3121,16074.1,5428,231,5197,3342,14983.25,5250,1250,4000,16.07685572,82.80070056,27.96064493,1.18992428,26.77072065,17.31785677,77.64146544,27.2048917,6.47735517,20.72753653,-1.24100106,5.15923512,0.75575323,-5.28743089,6.04318412,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,801a09ec-72fe-408c-b855-f0918bde69b2,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19378.37643,577.2319171
1395,59150331005,2474,14214,4227,410,3817,3408,12792,3400,750,2650,14.48986764,83.24938503,24.75694038,2.40131194,22.35562844,19.92399883,74.78515054,19.87722888,4.38468284,15.49254604,-5.4341312,8.46423449,4.8797115,-1.9833709,6.8630824,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,7f259514-049b-4959-be9e-6ac61d2c45d8,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,17084.29883,552.0393689
1396,59150331006,185,18018.75,10524,0,10524,3185,11835.5,9435,4135,5300,0.9735305,94.82055465,55.38072936,0,55.38072936,16.70951157,62.09275484,49.49897697,21.69351031,27.80546666,-15.73598107,32.72779981,5.88175239,-21.69351031,27.5752627,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,28d6cea0-8226-4fd0-9f80-1fd59b2ad271,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19026.33597,573.733942
1397,59150331007,2373,15342.9,6198,2065,4133,2202,15471,5140,2140,3000,12.06712433,78.02135774,31.51792525,10.50088991,21.01703534,11.15671075,78.38577291,26.04245833,10.84257993,15.1998784,0.91041359,-0.36441517,5.47546692,-0.34169002,5.81715694,mvagoladmin,4/4/2024,mvagoladmin,4/4/2024,05cd346d-b938-4233-b61d-29a9224a3f53,6,rupert,49.271477,-123.033221,comparison,0.082463879,-1.084642871,5.310238198,0,6,19695.12476,581.8186499
